stratum,n_questions,mean_variance,median_variance,std_variance,min_variance,max_variance,consensus_score,dimension
36-45,65,0.06842781455590123,0.07023639819434545,0.057081092964520214,0.0,0.2420454545454546,0.9315721854440988,Age Group
46-55,65,0.07210079163339894,0.06496844520940905,0.06300932658945342,0.0,0.25210084033613445,0.9278992083666011,Age Group
26-35,65,0.06475514803820173,0.06412769428514929,0.05586332304168483,0.0,0.2369802458903163,0.9352448519617983,Age Group
18-25,65,0.06301851952460016,0.05879790940766551,0.05462759932530196,0.0,0.23370233702337026,0.9369814804753999,Age Group
65+,66,0.08021810365560367,0.06547619047619048,0.07599719228179669,0.0,0.26785714285714285,0.9197818963443963,Age Group
56-65,66,0.07694499760740729,0.06999007936507937,0.06076849690782935,0.0,0.25714285714285723,0.9230550023925927,Age Group
