stratum,n_questions,mean_variance,median_variance,std_variance,min_variance,max_variance,consensus_score,dimension
26-35,29,0.02874516441903638,0.0,0.04542238394879851,0.0,0.15763840763840767,0.9712548355809636,Age Group
36-45,29,0.03746742118778193,0.0,0.06443091396853137,0.0,0.2511643953769191,0.9625325788122181,Age Group
46-55,29,0.030216346157536846,0.0,0.04961555387943036,0.0,0.16534206015271935,0.9697836538424631,Age Group
18-25,29,0.026911774110671537,0.0,0.043039739606938944,0.0,0.16075650118203313,0.9730882258893284,Age Group
56-65,30,0.042641104189020854,0.0,0.06915685159999335,0.0,0.24242424242424238,0.9573588958109791,Age Group
65+,30,0.15010141093474427,0.15476190476190477,0.09015396432000697,0.0,0.28571428571428564,0.8498985890652557,Age Group
