stratum,n_questions,mean_variance,median_variance,std_variance,min_variance,max_variance,consensus_score,dimension
Urban,29,0.028845760183208266,0.0,0.04690824324514232,0.0,0.17664643833591961,0.9711542398167917,Environment
Rural,29,0.028836197012114494,0.0,0.047944616654069516,0.0,0.1609756097560975,0.9711638029878855,Environment
